id,id_,city,birthday,is_working,education,is_married,works_by_profession,has_children,work_places_cnt
6cd27e0dd24e860e4f4885ef55e35a5e,39950,Торонто,1988-02-21,True,3,False,False,True,6
e432c5bbb008b07aba3ac07a6731779d,39981,Милан,1989-09-12,True,3,False,False,True,6
7f070db2a6aaf1aa69db552a40c9148a,39991,Москва - Рига,1984-03-11,True,3,True,True,False,8
5cf9b9abd728993cc2d27e77883cd4e5,40012,Пермь,1991-11-16,True,3,False,True,True,4
921e04f57869962d412adee56d43a71f,40094,Санкт-Пе,1986-11-03,True,2,False,False,False,5
9121a88802ec38d259fd4c178888522e,40131,Махачкала ,1988-04-22,True,3,False,False,False,9
b90ca5c071f6a3b88342fb15ed7b83a3,40149,Беломорск,1984-11-01,True,2,False,False,False,9
80a046f4549713bb459352c10b2c8271,40212,Вроцлав,1991-07-29,True,3,True,False,False,6
9db2d718f88afa16ec6cb2d08fa121e2,40220,Leicester,1984-12-26,True,2,False,True,False,3
c8be5b18886e7177c07bb9b515d20a90,40234,Краснознаменск ,1989-07-17,False,3,False,True,False,3
b654f92708f5ec97946e5c46f507280e,40276,Кадуй,1989-03-21,True,3,False,False,True,9
b066d7d6cfdc1ff35027974bd965d274,40291,Казань ,1988-02-04,True,2,False,True,True,5
f3370bd17566ed1079ff0142613c8067,40293,Калининград,1989-11-30,True,2,False,True,False,7
947bfa5bdbe91cad0c652e182bab52f3,40312,Абакан ,1985-03-10,False,3,True,True,True,6
cd30cba5a5cddebd51f7c1012579ad7a,40317,Москва,1988-09-07,True,3,False,True,True,6
d1ae750aee0ee0353e902614afd21fe5,40318,Yaroslavl,1985-04-16,True,2,False,False,False,8
d4cb0036674595e233a9e0afbfea905a,40330,Sosnogorsk,1988-02-24,True,3,False,True,True,5
a23f9ebaf6a3ff6aabbd1aa6fb5c0b4b,40364,Петропавловск - Камчатский ,1988-09-07,True,3,True,True,True,5
fc5f88497a85257d7514e01686098331,40389,Иу,1991-05-17,False,2,True,False,True,3
0d6b7a08908c428c3aa4620943f39c46,40486,СМТ Коцюбинское,1990-12-11,True,3,True,False,True,5
cfb87abb792638c8c7afe75fed9a57b0,40507,Октябрьский,1986-06-22,True,2,True,True,True,4
00f8afae3e956b366ffad736ece8b6ce,40509,Ekaterinburg,1985-08-11,True,3,True,True,True,5
09c990828f482cb1f3d77575e97140d0,40539,Vladivostok,1985-06-18,True,2,False,True,False,9
0939c9f71fc917e0feeebbaaeeb253c3,40552,Минеральные Воды г,1986-11-16,True,2,False,True,False,7
1ed5fbb9f42f6c07f66968b4d5cb0b13,40577,Новоднестровск,1988-04-23,True,3,False,False,True,9
87c607f404aa25aedd2892aa4b291f61,40631,Chernogorsk,1987-05-25,True,2,False,False,False,5
a7e09475788bc94f06c2ebd29001434a,40675,Владикавказ,1989-10-20,True,3,True,True,False,5
caca1f6676433c1c3d620b9d89b90ac5,40676,Брест ,1988-11-05,True,2,False,False,True,4
5e6613235b056255527afad32284a755,40714,Туруханск,1987-02-02,True,2,False,False,True,6
9de2c170ff437d2abe3d4771a6c30862,40818,Чернигов,1991-11-12,True,2,True,False,True,8
597fb81bc7ff1977a522671e6c9b4031,40887,Видное,1985-03-01,True,3,False,False,True,9
6146f94e76a8d65310c887c4d62fb138,40939,старый оскол,1991-09-20,True,2,False,False,False,7
c34c58d27093c78e6176f9e78039b7a0,40956,Чебоксары ,1986-01-02,True,2,False,True,False,7
f9f2aff7d365d823ef5c8a2363847fe0,40986,Пайтуг,1990-01-15,True,2,False,False,True,6
2fade395790a1eb4cce2d097f617c2e1,40990,Канск,1984-11-04,True,2,False,False,False,6
333e63818293de9f1f257497052a20e0,41018,ст.суворовская,1985-06-11,True,2,True,True,True,9
3a04ab660607fe67b6564968356ee971,41044,Зеленоград,1990-10-28,True,3,False,False,False,6
f6e32f61d8d2db962660e17168860151,41053,Санкт-Петербург,1986-02-26,True,3,True,False,True,5
437284c9326dbc56800d3dfde1577076,41075,Ростов-на-Дону,1990-03-11,False,2,False,False,True,8
19f31ddaf86c1cd2d38773be2da6c0db,41153,Tokyo,1990-10-25,True,2,False,False,False,1
7ced4c065ca79bb2cd6cf58792cc0a96,41180,Москва,1991-06-24,True,3,False,False,False,5
a751b8af94d6785114794f65649086bc,41190,Uzhgorod,1984-09-09,True,3,True,False,True,6
211be425460de97a3a92f517d07cbff3,41215,Тазовский,1991-11-15,True,3,False,False,False,7
2665e0ad926904955553421b3a6fc246,41232,Маневичі,1984-09-17,False,2,False,True,False,9
d8baa928a07c48c994df6a7efebb3a53,41551,Одесса,1988-12-24,False,3,False,False,True,2
ee5c8be429fb950916f44eca7fd502ed,41592,актау,1989-12-29,True,2,False,False,False,7
bbc764c4bf28f0b146a965e55b72d06d,41616,Омск,1979-08-24,True,3,False,True,True,5
da6b7e2ee66c3be22235f193b98d365d,41785,Москва,1985-06-16,True,2,False,False,True,8
f5494035b1c48158f1de3bc10491c889,41820,"Хабаровск, Хабаровский край (Khabarovsk, Russia)",1985-04-04,True,2,False,True,True,7
aaf6bcc2596125c945507bc21e56027f,41878,Серов,1985-07-06,True,3,True,False,False,4
a67fffd1ba09cd1ba3d559fbe52e8ff6,41914,krasnodar,1991-08-13,True,2,False,False,True,5
95d6acd62aab6220a556ecb949b1a3b1,41968,Караганда,1986-03-21,False,1,False,False,False,0
326af3afea8cda99284e59451d718d06,42015,Франкфурт ,1989-01-17,True,3,False,True,True,6
dd885b8fd6ba4adf2797b2eb9d65d25e,42208,Самарканд,1986-08-24,True,3,False,False,False,6
0ae0b21f2192cc4cec514079323fe20a,42264,Тучково,1991-06-21,True,2,False,True,False,8
8ab51dc873992954d0534ae12f2a6103,42289,Москва,1986-09-18,True,2,False,True,True,7
f08bf8d6248baa6e4f66619def7bda23,42295,Санкт-Петербург,1987-03-25,True,3,False,True,False,3
bdd29bbf479e7e23dad826b7048613bf,42341,Санкт-Петербург,1986-09-09,False,2,True,True,True,8
056d373e614ab418e4b561ad5488ad48,42373,Uzhgorod,1988-08-11,True,2,False,True,True,4
c14ba4568e05aa3b86f64df69a3e62b8,42512,Тюмень,1975-12-27,True,3,False,True,False,7
1dd744166097643b4dc98a08e3014dd3,42521,Almaty,1989-08-20,True,3,False,True,True,8
bd15b69fd8f512bb21f3fafbf851438e,42522,Ульяновск,1986-06-21,True,3,True,False,False,9
75c0b629c1c2ee1e53307ea65bfbc19b,42538,"Актау, Казахстан",1990-03-07,True,3,True,False,True,4
9dac4be7297451c94332eea2e5a63f75,42546,олл,1985-05-25,True,3,False,False,True,2
c001f3d57cfc1b78c1363f353a3fb0db,42579,Москва,1989-12-25,True,2,False,False,True,4
0c701f4afcfeda8ea9ccb5a9d82fa08f,42618,Msk,1984-02-27,True,2,False,False,False,6
14572e9b2c42eb907d515e7c357c3c9b,42653,Астана,1985-12-02,False,2,False,True,True,7
c4941d9796bdd6daf8e52fb4e073a5e3,42662,Ульяновск ,1979-03-03,True,3,False,True,True,9
deac8fe084aa81c5e71e656e5189ada0,42707,Геленджик,1985-12-09,True,2,False,True,True,6
7b72913e1016990e32028c74cd99dd8f,42747,Москва,1986-10-22,True,2,False,False,True,5
bf89c28bd809c510d5647f031912f13a,42780,Нижняя Салда,1984-12-01,True,2,False,True,False,2
fde85e2be0df5bd3a136489033593677,42795,Владивосток,1987-07-24,True,2,False,True,True,6
53752b8670ffa99b0a095e3fc15f0168,42854,Samara,1990-06-08,False,1,False,False,False,0
ae1332849ae58d8830d8c060526b0389,42876,Брест,1986-05-08,True,3,True,False,True,5
32baf1a195ee9f292cba4cbdf92f2a35,43011,Brest,1988-06-13,True,2,False,False,True,3
cb46e1d9f8f8f975063cde93fd350b0b,43063,Москва ,1985-04-06,True,3,False,True,True,3
ecec8e53e3cb94d44a27e2808c083425,43201,Тюмень,1994-06-27,False,1,False,False,False,0
8c1d1d8d55e227b68bb09058f2c5572d,43227,Тимашевск ,1990-12-01,True,2,True,True,True,7
87a005403abb499ef7e948322dd44e6c,43239,Wien ,1989-11-18,True,3,False,False,True,5
0df60bd9ee126742e87a2919e25da5a0,43243,Vladimir,1988-04-13,True,3,False,False,True,8
304ca98709cbc47ed1fd0f7041d67b53,43273,Находка,1986-03-13,True,2,False,True,True,4
9ff9ed76c18c89a1c90b4a678bf9e529,43275,Novosibirsk,1986-06-30,False,3,False,True,True,5
26d8dd39ec86927d9c3981325998f75d,43307,Graz,1988-11-24,True,3,False,True,False,9
9346075cdaa2df3276ff473c6e5e4e04,43413,msk,1977-01-28,False,3,False,False,False,6
ebd47610f9008396212ab33918ed547b,43433,Moscow,1989-07-08,True,3,True,True,True,6
5046ce65e9128b53db1e1fb6b175b4e3,43460,Ивантеевка,1990-08-07,True,3,True,True,False,5
01253774ff4666d58c1381bde45d282a,43476,Москва,1990-07-30,True,2,False,True,True,6
520eb8f58ca502bd435d31a05739259b,43487,Киев,1985-01-30,True,2,False,True,True,3
9ad4793a45a12ab1d3b0f3375996b148,43553,Домодедово,1980-08-30,True,2,False,True,False,3
3f3f12f6765d938aed273678391dd229,43555,Москва,1987-08-16,True,3,True,True,True,3
34004307f9cded3fb3a0d819a93ae16d,43578,ТОЛЬЯТТИ,1990-01-24,True,2,True,True,False,5
b185b14a24d7799df1d65ea398b84fe7,43580,Сызрань,1988-11-14,False,0,False,False,False,0
ad1942f2175f987d1eff1ff053b5e96c,43614,Ufa ,1989-01-13,True,2,True,False,False,7
57201c47df289b1db9d8f155637c31a8,43663,Нижний Новгород,1990-12-16,True,3,False,True,True,9
57aed5195416d48201869e239ccb2f3b,43695,Краснодар,1984-06-17,True,3,False,False,False,3
dd3bfd9f50093c6c56f62ddbc8c65630,43770,г.Санкт-Петербург,1990-05-09,False,2,False,False,True,6
7440dc2252e9f32f1ae724346fc77d23,43800,Kostanay,1991-10-18,True,2,False,True,True,5
0ef971b31e9147c204a0dfaea7713fd9,43817,Санкт-Петербург,1984-08-23,True,3,False,True,True,6
3e9bcdd479fdfa35da18f0c3f4d68006,43842,Тверь ,1986-02-22,False,2,False,True,True,3
5668dc2dc06ba469ab55353914764950,43858,vorohezh,1984-05-02,True,3,True,True,True,7
13617dc11172a61e931d0f7831256df3,43918,Витебск ,1996-06-16,True,2,False,True,True,4
6c51922aa894d57b47509aa3b0f703e2,43942,Стокгольм ,1984-05-16,True,3,True,True,True,5
d06eef88bd93944afbca620f8256223d,43943,Шарыпово,1990-09-03,True,2,False,True,False,6
99efd670118932694534364be6c96380,43962,Гамбург,1991-05-23,False,1,False,False,False,0
5ecd48376d3296926f1f41d1ecee4ac6,44028,Бакал,1988-05-07,True,3,True,True,False,9
04c4853fe9664b7fecc36d491954c339,44032,Киров,1984-12-07,True,3,True,True,False,3
357b32ca67cf2852f4636d3e61c75ba2,44075,Semei,1984-04-12,True,3,True,True,True,8
6d7364b9ca9979901f0f292a0268e831,44078,Люберцы,1985-08-28,True,1,False,False,False,1
3fa72d57df02ee08b23a21832f064406,44114,Люберцы,1991-11-30,False,2,True,True,True,6
e94a05f15e59f73cd85743b6500709b7,44209,Москва,1989-10-06,True,2,False,False,False,9
59a133b6eae842dafa0a9051dfa3e917,44212,Батуми,1986-01-26,True,2,True,False,True,5
2a0cdbfcc149aaf2304265cb2a1dff44,44222,vorohezh,1986-12-07,True,2,False,False,False,8
67d60567869a93ec853e4ba7978bccf1,44230,Hamburg,1988-09-30,True,2,False,True,False,3
20e76618ae6ece1258a3cc2a48baf78a,44285,Абинск,1987-06-26,True,2,True,False,False,4
52a19e219c0a1b840e20485d7ff06e7b,44322,"Новый Уренгой, Ямало-Ненецкий автономный округ, Россия",1997-01-30,True,3,False,True,True,5
be93b131e0507ed6413f67096af0ba31,44326,Станица Суворовская,1982-03-22,False,2,False,False,True,4
00ec28e0f7c403e88c823152818021d7,44348,Щёлково,1987-09-25,True,3,False,True,False,5
ee2b779929a50c975d9dcd76efd0685f,44362,Санкт-Петербург,1989-05-31,True,3,False,True,False,3
da683c86566aa2754627aa6b22818bd4,44426,Ревда,1985-07-20,True,2,False,False,True,5
44f283042b676f01f50e9ef313e70378,44431,Алматы,1995-01-27,True,3,False,True,False,8
0a4d64d18ef1aba06d9536160d564b62,44463,Москва,1986-03-20,True,2,False,True,True,6
1d5dfe1ad073e17e40311004ba8b0808,44527,Житикара,1985-05-18,True,2,True,True,False,4
36a165fcf4401bd0e8e9657bb1fbbadf,44543,Троицкое,1986-09-13,True,2,False,True,True,7
da6ed3f9a9b44cacf50090935880e652,44594,Москва,1979-05-01,True,2,True,True,False,7
38ea9b5c1363f48e4f1df2479b240337,44612,"Волжский, Волгоградская обл.",1988-02-03,True,3,False,False,True,6
5599b87d2b26bbe61b173bad9e2d00b2,44613,Москва,1989-05-22,True,3,False,True,True,7
fe85d5ef6fce59746da6cad402bd0f39,44685,Харьков,1986-02-13,True,2,False,False,True,3
fe81752303b0601de792dc00a95c2c06,44739,Хабаровск,1991-04-03,True,2,False,False,False,6
e41b830963ef00a0a18f9a82f5e102fb,44752,Пермь,1987-09-13,True,2,False,True,False,0
d9875f326db77f0c936721d5d978182f,44781,Санкт-Петербург,1992-01-06,True,2,False,True,False,3
a2eb7ecda9cbb804cc053bbbe6a461bb,44810,Одинцово,1993-10-09,True,3,False,True,True,7
c5095d13a6f9e06a01ea7b7f52b24c99,44817,Нижнекамск,1989-04-15,True,2,False,True,False,5
cefe26da2610fc5f5372defcef50ed42,44831,Lonay,1991-04-01,True,3,False,False,False,6
b8c645911e0a3670f5350e7be4b1282b,44878,Санкт Петербург,1991-09-08,False,1,False,False,False,0
eea2d482715bef96bce56c1c9285b9a6,44942,Rostov-on-Don,1989-06-05,True,3,False,True,True,3
a6ec329bac1ef00d37e861a7ef0c4c8f,45057,Костанай,1987-02-22,True,3,False,True,False,6
9b0207dd7cd145af0d1a280b0f6b0490,45062,г. Москва,1985-04-14,True,1,False,False,False,1
ddd670fd5016bb8e243a3df93604e699,45087,Иркутск,1985-02-26,True,3,False,True,False,4
9090b9a0acd85f99be2aa43b11635ac0,45141,Москва,1995-02-21,True,2,True,True,False,4
db75e5a6a79e9a9c3f6916d5f6c811d7,45192,Меттау / Санкт-Петербург,1989-07-18,True,3,True,False,True,9
41abaf1accfa4c8b365d96308e2af653,45979,Москва г.,1990-01-16,True,3,False,False,True,7
ed81f527b69ddf59ed7b3d695ea0d417,76286,г. Краснодар (Краснодарский край.),1990-09-28,True,3,False,False,False,4
729b5d947481bf4d78a8439155aaddbc,93844,Павлодар,1990-05-21,True,2,False,True,True,7
8ae06be18ebb3a79791ff0e4910d3d2b,93861,Санкт-Петербург,1985-01-28,True,3,False,False,True,4
654c13e8a2819c245f1ba28488d136fa,93879,г.Омск,1985-06-17,True,3,False,True,True,8
983a00a0a85ddf814a21a144ca899ae3,94002,Малино,1984-01-15,True,2,False,True,True,5
96ac6b88905e87980d93844683cccc70,94086,Конаково,1988-04-29,True,3,False,False,False,0
c145ebeb8f502be667c8407eb3775a15,94131,Пенза,2000-06-17,True,3,False,False,True,5
c995e885687c5125e4c0777715ed4e7a,94158,Апатиты,1986-02-01,True,3,False,False,True,7
068d3d519d8fb735c79e977fa6bdbcfb,94275,Москва,1984-10-21,True,3,True,True,True,5
8b125a794f23b91f00295bc2a449f324,94286,Орша,1989-11-29,False,2,False,True,False,0
a003ac13081363749be9844d0148d756,94310,с. Кижинга,1989-02-20,True,2,True,True,True,8
cedea7e5920f5d49c8f781167c1f1f58,94425,москва,1969-03-05,True,3,False,False,False,5
3f6da5f88341351b7120441788f195b8,94432,Ноябрьск,1987-03-04,False,3,False,False,False,7
f114b0a7b174aeb504fcfd3ca15fedb3,94478,Каспийск,1985-12-28,True,2,False,False,True,4
9f75383d8c25f4becf4ccbd259ba2212,94581,Джанкой,1990-03-27,True,2,True,False,False,8
f9308c218f83ff54f7a6e2c0aa2c83f1,94723,Кыэв,1988-08-11,True,3,False,True,False,7
3d4b6c395911ac4171c26e786ce52e9e,94726,Лесной,1994-03-25,True,2,False,False,False,9
aaf20693193ca4f465ed3e2800f30b67,94794,Саратов,1990-02-03,True,2,False,False,True,5
85b8d228f8e4a6b8b7181249214c0294,94800,Ровно,1987-05-17,False,2,False,False,True,3
256b36e32a115c3c910c62d223bb50a3,94828,Краснодар,1986-01-06,True,2,False,False,True,6
c4908747317708021801ef5337861afe,94927,Когалым,1985-05-20,True,2,False,True,True,8
ed1360d31b474be5f0160c46c539ad22,95020,Великие Луки,1991-07-12,True,3,False,True,False,7
383896014b25fee7da9e9c078a27cabe,95043,Геленджик ,1987-06-22,True,3,False,True,False,7
7051f2db191f1d8340729313698df3d0,95057,Пионерский,1986-08-24,True,3,False,True,True,6
94bb9d536e9005ce5cfb232354a336e2,95139,Осинники,1991-02-04,True,3,True,True,True,9
29b4dca06c645e5ac1fa6548f65e6689,95143,Владикавказ,1990-08-14,True,2,False,False,True,6
c9b6e64236308a066553a9192f863847,95163,Balashiha,1985-04-05,True,3,True,True,True,6
658e68c54da9b1eae748a382d518721b,95165,Грозный ,1984-02-08,True,3,False,True,True,5
b6e185cdbbd886b70dc151b754af751a,95224,Зеленогорск (Красноярский край),1990-10-18,True,2,True,True,False,5
924c8921d15eb55e52e251373a58a20a,95371,Москва,1986-11-12,True,2,False,True,True,6
fe79e7ea21d766c15f1be062f5d624ed,95388,москва ,1986-12-30,True,3,False,True,True,8
7864cd567435bcdb5b8119862749f2dd,95432,Запрудня,1990-10-31,True,2,False,True,True,3
fd496429387129ead524295bb7033573,95453,Глазов,1985-08-13,True,2,False,False,False,6
2db16e5453813e2b1a94006fb696a6f4,95469,Dnepr,1991-03-29,True,2,True,False,False,7
f38c21b060abf37608b95d717f0aebe2,95487,Воронеж,1958-08-09,True,3,False,False,True,6
3876b28b08b1dc700a57856864d3fe01,95536,Riga,1986-10-11,True,3,False,True,True,4
690c9a13c0a8f98e090aa2e1a6507471,95544,novomoscovsk,1984-10-09,True,2,False,False,False,7
6d888633484564f57e77ab32c79a2dad,95592,пятигорск,1988-07-13,True,2,True,True,True,8
fb1b79318e2b00932c26d20d5e54efeb,95620,Казань,1986-07-21,True,3,True,True,False,5
116d84b18987263942147b65b160622e,95817,Limassol,1995-03-20,True,3,True,True,False,3
10122c15e568c0f5f4e242a4aa57a87b,95893,Москва,1984-11-23,True,3,False,True,True,5
a41bf54b44845ad6d22e0f58a05accb9,95957,МОСКВА,1963-01-26,True,3,True,False,False,5
176e8ad53d09dd476a3e2049350b9f92,95968,Рязань,1988-02-01,True,3,False,True,False,5
be9307fa93b5d9326b6b1da8caf9ec88,96118,Кострома ,1986-07-15,True,3,False,True,False,5
31b31c2a561e581cc86374d0448a0384,96138,Москва,1985-03-28,True,2,True,False,False,6
d7094fe7dc9273d72380a22b9feba745,96199,Прага,1986-01-23,False,3,True,False,False,6
a4cab58762d32e0213ce316df95257dc,96209,Москва,1994-10-04,True,3,False,True,True,8
e1af5c81453188c8bdbc882df7b50b18,96233,Сураж,1988-06-11,True,2,True,False,True,9
7824668950cd7c129b69861220dbffb9,96239,Томск,1982-05-23,True,2,False,True,True,8
2d5d875e6ea6900f228a9e76a6a8c0b8,96341,Нерюнгри,1984-03-03,True,2,True,False,True,5
9bc1473dbcc74760c7c9c110f97cb6ee,96382,москва,1985-10-05,True,3,True,False,False,7
7e0a7453cd85399f5316a48b6164b638,96418,Málaga,1991-03-08,True,2,True,False,True,7
8009b9cd0a09d33f4a747c8e86bfb8ef,96481,г ЛОБНЯ окружная 13,1994-10-23,True,2,False,True,True,9
1c1391ca3c7d5a76c946d9a5da13b4a0,96511,Тбилиси,1987-02-19,True,2,False,True,True,8
b4cfd1f1b6ebd329bc9dc17f38e685be,96577,Москва,1990-12-05,True,3,False,True,False,5
4428c902d4a2251af21384dfdcb8547e,96582,Мышкин,1990-07-29,True,2,False,False,False,4
1a33541fe3b3d4406ddd18f6359251c1,96585,"Россия, Москва",1987-01-24,False,3,False,True,True,5
6b4aa30695ea84a20d065f033f6cd2e1,96606,Санкт-Петербург ,1990-06-08,True,3,False,True,True,7
92b510163561fb4c3f02f9abdf263d61,96639,Киевский,1986-08-22,True,3,False,True,True,4
2a6b5163b9026bd8b4361c12224f6cfd,96672,Lipetsk,1991-06-11,True,3,True,True,False,5
33cf7c898b058a4bfb6f2e5ed965bf78,96688,Сочи,1985-09-29,True,2,False,True,False,7
39046f182bb38402e78491bef54a75a7,96708,Вильнюс,1985-07-29,True,3,False,True,False,3
2c879a64d50525253d3eaf02e7bf281e,96763,Берлин,1985-02-27,True,3,False,True,True,6
bf1156d10e899b019e84ad9282e7463c,96786,Пенза ,1978-01-17,True,2,False,True,False,4
3de29a515ef15de0b12bc95d7b4c536a,96879,Полевской,1984-06-06,True,2,True,True,False,4
16883dcba7dd66f77b9f5d7e7a80f047,96916,Ясиноватая,1990-06-20,True,3,False,False,False,5
6e42cf17d2315d28f56a71daf34f4d90,96927,Barcelona,1985-05-12,True,3,False,True,True,6
b6b27453e625a3e0c601d0634e277418,97047,екатеринбург,1985-06-25,True,2,True,False,False,4
7d49b1941608bfeb5697b2f653015812,97151,г. Волгоград,1990-10-22,True,3,False,True,False,4
b393a8d3c92600affb2fcf94932b99c9,97184,Armavir,1991-06-24,True,3,False,False,True,5
19a2862fc10b20a1777b412fbf04ea8a,97185,Алматы,1987-04-09,True,2,False,True,False,4
0c8201babb38cd01dfb0696014233624,97237,"Химки, Московская область",1991-08-22,True,3,False,False,False,6
80ba26556c721077e5e67688d3b9db0d,97242,Москва,1985-05-13,True,3,False,False,True,7
be7643104ca9e6c6ae7401389fba0dd6,97250,Kyiv,1987-09-18,True,2,False,False,False,6
1ef2de2db6f56283b12d8d82d2b9405d,97365,Москва,1989-09-14,True,2,False,True,True,6
0e883220cf0186d6d28137216005e038,97407,"Московская область, город Коломна",1995-02-03,True,2,False,True,True,4
faa0833811db918750fda1ac88d1b9de,97408,Суньвынь,1988-03-20,True,2,False,True,True,6
bf4fe3513f1e0c126b3b7979e20a5f54,97449,Brody,1991-04-08,True,3,False,False,False,8
4753f93abb93e7229bd646ae52fc3b35,97559,Новозавидовский,1988-01-23,False,2,False,False,True,6
e641fbd992ae2a3c28d4cce57da62771,97588,п. Нежинский,1991-06-30,True,3,True,True,True,6
658b7d28cae3e67fd2344b1388326a3e,97633,Хотьково,1984-11-25,False,2,False,True,True,6
3e96bc4eaa2345cb0496f7792c5d021f,97687,"Санкт-Петербург, Россия",1989-10-25,False,3,False,True,False,1
19fd92941c3d893578d9c50441695e06,97692,Osh,1990-07-13,True,3,False,True,False,7
61b9fd51e71e2d567ef8948defb45aed,97697,Элиста,1987-11-10,True,2,False,True,True,8
496e4b0ff090169096c08ab72c06d3b4,97720,Витебск,1988-10-24,True,3,False,False,False,5
62a579d96a1ba14acdf2f1048da62b42,97757,Мончегорск,1990-03-27,True,3,False,True,True,3
5c7a72416c28e2dd3cc615d960bdbded,97788,Краснознаменск,1985-05-18,True,3,True,False,False,6
02053c816359dad8566d6425be5e7d36,97816,Санкт-Петербург,1985-11-16,True,2,True,True,False,4
4b7e1ebb97f3edbb983a2cab0bdbc848,98016,Puerto de la Cruz,1990-09-13,True,3,False,False,True,7
0bdabfd4434115e9e2f6640062a0e267,98038,"Севастополь, Россия",1985-04-05,True,2,False,True,True,2
bb8d65147c3b8aadf98f4c38b285f2a8,98089,Санкт-Петербург,1979-04-19,True,3,True,True,False,5
37ff8744be143d75d7be3e9ff76e5912,98116,Москвай,1989-06-09,True,2,False,True,False,0
c1d307decd67cbc17a10e31b91cee153,98158,Санкт-Петербурга ,1984-05-17,True,2,False,False,False,5
4a031de659c1c84469291ed19e73c962,98204,БАЛАШИХА,1986-04-19,True,2,False,True,False,3
d5773584fc6081afcb215192d59ff359,98236,Москва,1984-02-09,True,3,False,True,False,6
61e9eeeca07db663c07af817db2c7709,98316,Москва,1994-05-01,True,2,False,True,False,5
a144068874c92232615fc652df5cc391,98331,Королёв,1984-06-18,True,2,False,True,True,4
7cbe91f8bdae306e0f2bc689f4eb67f3,98421,пгт. Первомайское,1987-02-02,True,2,False,False,True,3
281d006438a6d6f94860481cd2a72cb0,98442,Киев,1986-11-17,True,2,False,False,True,1
a712c97c15ae13fd7f1e51f138a8d90e,98457,Новосибирск,1988-08-29,False,3,False,True,True,5
82cfcd97fcf5e21edb7f8c68daa22260,98479,Copenhagen,1985-07-10,False,2,False,True,True,6
ddb337a5b744fe4030b955e6a1d5412c,98535,Томск,1989-03-13,True,2,False,True,False,6
d25bca78769bc5bbb31572292e0a88e7,98561,Красноярск,1986-06-20,True,2,False,True,True,5
dc7b0a19b8f317287ff6b513aafaa085,98634,Пограничный,1991-07-07,True,2,False,False,True,9
686b8f5b17c33b8f0f6fb054f5fcd6df,98659,Petah Tikva,1992-01-12,True,2,False,False,False,3
6ff9d210b203fd78e129a09269e730e3,98708,Ростов - на - Дону ,1991-07-21,True,3,False,True,False,6
a59d9ef8e58c9485d71584e7708dc8a9,98734,Kirov,1988-01-05,True,2,False,False,True,8
f9293c9b4827d30ceafed89bff59e014,98762,Курск,1990-09-01,True,3,False,False,True,7
29915b5835f5eac9a380b773f768fa5b,98779,Lublin,1984-10-25,True,3,True,False,True,7
228272c057bc79d8154bfb72b0d824e3,98784,СПБ,1984-03-26,True,3,False,False,True,6
de21b7ada7138c3eed6d17577573e024,98812,Алматы,1991-06-04,True,2,True,False,False,6
2254b79587e2a90c749697f660ca98a1,98821,Орехово Зуево,1985-08-26,True,2,False,False,True,6
7d155e50389d6fa5960dc0d12d4af5d2,98907,Одинцово,1985-12-03,True,3,False,True,True,5
a9e2b7321cafe88c4349ae1dcf594d31,98917,Хасавюрт,1987-06-02,True,2,True,False,True,6
7041425bbe9424c9cbc989701f6d5313,98991,Ставрополь,1988-01-02,True,2,False,False,True,6
d5b5aa7bb09dbb34862825d5635cbb02,99052,"Волжский, Волгоградская обл.",1985-09-10,True,3,False,True,True,9
30c0a67c24423411b23b4be16540eeec,99072,Saransk,1985-03-11,False,2,False,True,True,4
f647764921f83f425a7bf8dc813dd3d9,99121,Тула,1984-08-03,True,2,False,True,False,8
df4c3baddb39a9d9f8768196d9ff1980,99177,Praha ,1988-08-20,True,3,False,False,True,3
465a2972316d3d883e5f743ed124bb57,99251,"п,Талакан",1984-11-21,False,3,True,True,True,6
ae8d68e912d227b98d4cbcb23928f193,99316,Сочи,1986-08-24,True,3,False,True,True,7
03fbc6b43c85b38c1d8a3a52c7db2143,99320,Москва,1989-09-21,True,2,False,True,True,4
583140e296ff38ab095cd22253881bf7,99344,Ульяновск,1987-02-12,True,2,False,True,False,4
3fed74092e9671ac80d18c940371b532,99390,Киев,1990-12-31,True,3,True,True,True,9
84cb3132e8f2a855c9da8647c2a164b4,99397,Москва,1988-02-20,True,3,False,False,True,8
021f2886926bd3338e23f098afd06a0c,99456,Барнаул,1985-06-21,True,3,False,False,True,7
a00412353789c5f6e2df9935db00b823,99473,Павловский Посад ,1990-05-27,True,2,False,True,True,5
17430b0000538ef32c58063200621b47,99565,Málaga,1990-04-01,True,2,False,False,True,5
d87d989d2caab1fc4b897a62334dc868,99571,Москва,1996-01-21,True,2,False,False,False,0
0ebeecc86aca0ef613f6c21257cc1e42,99628,Pattaya,1986-06-22,True,3,False,True,False,9
18439e20f6340e179c767109c5bec3a3,99688,Москва,1993-07-18,True,2,False,True,False,6
3f0d28ac2222334ce8dffc65a79d3c07,99689,"Челябинск, Челябинская обл. (Chelyabinsk, Russia)",1986-04-21,True,3,False,True,False,7
f31b536b216f4154cb1ef365a35acd6c,99701,Тверь,1988-04-21,True,2,True,False,False,5
c77fda48903d52aee87f28a29b8352ac,99708,город Москва,1990-11-27,True,2,True,True,True,7
7678b19869d472cb6b1a696bcec07065,99741,Санкт-Петербург,1990-02-16,True,2,True,True,True,6
